seq,kind,hw_valid,hw_timestamp,handler_receipt_qpc,encode_start_qpc,present_submitted_qpc,hw_to_receipt_us,receipt_to_encode_us,encode_to_present_us,receipt_to_present_us,hw_to_present_us
1880,update,true,264803458849,264803459567,264803459662,264803467516,29.917,3.958,327.250,331.208,361.125
1881,update,true,264803649912,264803650709,264803650813,264803661327,33.208,4.333,438.083,442.417,475.625
1882,update,true,264803838299,264803839830,264803840054,264803854620,63.792,9.333,606.917,616.250,680.042
1883,update,true,264804016433,264804017774,264804017957,264804033336,55.875,7.625,640.792,648.417,704.292
1884,update,true,264804166782,264804168316,264804168506,264804183953,63.917,7.917,643.625,651.542,715.458
1885,update,true,264804356994,264804357662,264804357788,264804372682,27.833,5.250,620.583,625.833,653.667
1886,update,true,264804556605,264804557595,264804557733,264804569883,41.250,5.750,506.250,512.000,553.250
1887,update,true,264804752348,264804753077,264804753186,264804763000,30.375,4.542,408.917,413.458,443.833
1888,update,true,264804932791,264804933348,264804933442,264804942257,23.208,3.917,367.292,371.208,394.417
1889,update,true,264805118568,264805119209,264805119289,264805130399,26.708,3.333,462.917,466.250,492.958
1890,update,true,264805312351,264805312859,264805312966,264805321647,21.167,4.458,361.708,366.167,387.333
1891,update,true,264805504704,264805505407,264805505501,264805514667,29.292,3.917,381.917,385.833,415.125
1892,update,true,264805694849,264805695290,264805695371,264805704039,18.375,3.375,361.167,364.542,382.917
1893,update,true,264805883774,264805884259,264805884340,264805890464,20.208,3.375,255.167,258.542,278.750
1894,update,true,264806083961,264806084703,264806084814,264806092893,30.917,4.625,336.625,341.250,372.167
1895,update,true,264806263284,264806263968,264806264058,264806273832,28.500,3.750,407.250,411.000,439.500
1896,update,true,264806451965,264806452602,264806452715,264806462045,26.542,4.708,388.750,393.458,420.000
1897,update,true,264806661294,264806662115,264806662242,264806672283,34.208,5.292,418.375,423.667,457.875
1898,update,true,264806867706,264806868457,264806868555,264806879144,31.292,4.083,441.208,445.292,476.583
1899,update,true,264807057687,264807058413,264807058549,264807069138,30.250,5.667,441.208,446.875,477.125
1900,update,true,264807257217,264807257873,264807257978,264807267895,27.333,4.375,413.208,417.583,444.917
1901,update,true,264807457770,264807458536,264807458673,264807467917,31.917,5.708,385.167,390.875,422.792
1902,update,true,264807661438,264807662134,264807662241,264807670888,29.000,4.458,360.292,364.750,393.750
1903,update,true,264807831287,264807831921,264807832004,264807838889,26.417,3.458,286.875,290.333,316.750
1904,update,true,264807964104,264807964554,264807964623,264807970322,18.750,2.875,237.458,240.333,259.083
1905,update,true,264808155557,264808156019,264808156095,264808162122,19.250,3.167,251.125,254.292,273.542
1906,update,true,264808349826,264808350289,264808350362,264808356289,19.292,3.042,246.958,250.000,269.292
1907,update,true,264808543482,264808543931,264808544006,264808550041,18.708,3.125,251.458,254.583,273.292
1908,update,true,264808930119,264808930639,264808930741,264808939448,21.667,4.250,362.792,367.042,388.708
1909,update,true,264809115816,264809116627,264809116758,264809126019,33.792,5.458,385.875,391.333,425.125
1910,update,true,264809307798,264809308725,264809308862,264809318109,38.625,5.708,385.292,391.000,429.625
1911,update,true,264809500053,264809502263,264809502513,264809518629,92.083,10.417,671.500,681.917,774.000
1912,update,true,264809677913,264809679165,264809679312,264809690277,52.167,6.125,456.875,463.000,515.167
1913,update,true,264809873856,264809875170,264809875319,264809887332,54.750,6.208,500.542,506.750,561.500
1914,update,true,264810066394,264810067453,264810067584,264810077829,44.125,5.458,426.875,432.333,476.458
1915,update,true,264810257096,264810258908,264810259106,264810273095,75.500,8.250,582.875,591.125,666.625
1916,update,true,264810454013,264810455713,264810455920,264810469802,70.833,8.625,578.417,587.042,657.875
1917,update,true,264810632081,264810633717,264810633938,264810647961,68.167,9.208,584.292,593.500,661.667
1918,update,true,264810845122,264810846806,264810847019,264810862728,70.167,8.875,654.542,663.417,733.583
1919,update,true,264811056948,264811058178,264811058367,264811070069,51.250,7.875,487.583,495.458,546.708
1920,update,true,264811240315,264811241234,264811241402,264811251379,38.292,7.000,415.708,422.708,461.000
1921,update,true,264811437619,264811439058,264811439235,264811453947,59.958,7.375,613.000,620.375,680.333
1922,update,true,264811623996,264811625066,264811625219,264811636082,44.583,6.375,452.625,459.000,503.583
1923,update,true,264811839872,264811840753,264811840876,264811849777,36.708,5.125,370.875,376.000,412.708
1924,update,true,264811956770,264811957523,264811957629,264811965686,31.375,4.417,335.708,340.125,371.500
1925,update,true,264812151835,264812153130,264812153307,264812163388,53.958,7.375,420.042,427.417,481.375
1926,update,true,264812345196,264812346294,264812346463,264812356467,45.750,7.042,416.833,423.875,469.625
1927,update,true,264812533969,264812535063,264812535212,264812543831,45.583,6.208,359.125,365.333,410.917
1928,update,true,264812733180,264812734571,264812734737,264812747459,57.958,6.917,530.083,537.000,594.958
1929,update,true,264812922646,264812924204,264812924393,264812937701,64.917,7.875,554.500,562.375,627.292
1930,update,true,264813112786,264813114048,264813114213,264813125481,52.583,6.875,469.500,476.375,528.958
1931,update,true,264813300230,264813301508,264813301670,264813313615,53.250,6.750,497.708,504.458,557.708
1932,update,true,264813497297,264813498729,264813498911,264813510873,59.667,7.583,498.417,506.000,565.667
1933,update,true,264813690958,264813692322,264813692501,264813706890,56.833,7.458,599.542,607.000,663.833
1934,update,true,264813889012,264813890671,264813890916,264813907472,69.125,10.208,689.833,700.042,769.167
1935,update,true,264814064448,264814065779,264814065947,264814080780,55.458,7.000,618.042,625.042,680.500
1936,update,true,264814253804,264814255452,264814255669,264814269554,68.667,9.042,578.542,587.583,656.250
1937,update,true,264814438975,264814440910,264814441127,264814455515,80.625,9.042,599.500,608.542,689.167
1938,update,true,264814614017,264814614738,264814614844,264814621568,30.042,4.417,280.167,284.583,314.625
1939,update,true,264814818488,264814819567,264814819688,264814827658,44.958,5.042,332.083,337.125,382.083
1940,update,true,264815016293,264815017184,264815017301,264815024671,37.125,4.875,307.083,311.958,349.083
1941,update,true,264815265996,264815266548,264815266639,264815272240,23.000,3.792,233.375,237.167,260.167
1942,update,true,264815453013,264815453642,264815453727,264815459885,26.208,3.542,256.583,260.125,286.333
1943,update,true,264815630956,264815631630,264815631716,264815638213,28.083,3.583,270.708,274.292,302.375
1944,update,true,264815957964,264815958639,264815958728,264815965682,28.125,3.708,289.750,293.458,321.583
1945,update,true,264816339304,264816340249,264816340375,264816349107,39.375,5.250,363.833,369.083,408.458
1946,update,true,264816523988,264816524736,264816524833,264816532300,31.167,4.042,311.125,315.167,346.333
1947,update,true,264816723441,264816724167,264816724266,264816733179,30.250,4.125,371.375,375.500,405.750
1948,update,true,264816906369,264816907017,264816907113,264816915722,27.000,4.000,358.708,362.708,389.708
1949,update,true,264817097286,264817098017,264817098107,264817107619,30.458,3.750,396.333,400.083,430.542
1950,update,true,264817288757,264817289377,264817289474,264817298222,25.833,4.042,364.500,368.542,394.375
1951,update,true,264817481720,264817482416,264817482514,264817491148,29.000,4.083,359.750,363.833,392.833
1952,update,true,264817674248,264817674890,264817674981,264817684097,26.750,3.792,379.833,383.625,410.375
1953,update,true,264817860086,264817860726,264817860826,264817869379,26.667,4.167,356.375,360.542,387.208
1954,update,true,264818050926,264818051524,264818051622,264818060944,24.917,4.083,388.417,392.500,417.417
1955,update,true,264818272506,264818273138,264818273271,264818283556,26.333,5.542,428.542,434.083,460.417
1956,update,true,264818456413,264818457123,264818457222,264818467163,29.583,4.125,414.208,418.333,447.917
1957,update,true,264818666510,264818667204,264818667306,264818676479,28.917,4.250,382.208,386.458,415.375
1958,update,true,264818858296,264818858920,264818859016,264818869986,26.000,4.000,457.083,461.083,487.083
1959,update,true,264819059284,264819060037,264819060156,264819069978,31.375,4.958,409.250,414.208,445.583
1960,update,true,264819264037,264819264765,264819264869,264819275072,30.333,4.333,425.125,429.458,459.792
1961,update,true,264819453428,264819454008,264819454127,264819463739,24.167,4.958,400.500,405.458,429.625
1962,update,true,264819562409,264819563068,264819563154,264819571559,27.458,3.583,350.208,353.792,381.250
1963,update,true,264819752664,264819753169,264819753252,264819760475,21.042,3.458,300.958,304.417,325.458
1964,update,true,264819949446,264819950000,264819950076,264819955828,23.083,3.167,239.667,242.833,265.917
1965,update,true,264820143167,264820143888,264820144008,264820151450,30.042,5.000,310.083,315.083,345.125
1966,update,true,264820334552,264820335611,264820335746,264820344204,44.125,5.625,352.417,358.042,402.167
1967,update,true,264820524447,264820525675,264820525815,264820538460,51.167,5.833,526.875,532.708,583.875
1968,update,true,264820716951,264820718087,264820718281,264820729676,47.333,8.083,474.792,482.875,530.208
1969,update,true,264820911812,264820913058,264820913223,264820924887,51.917,6.875,486.000,492.875,544.792
1970,update,true,264821101422,264821102506,264821102726,264821119156,45.167,9.167,684.583,693.750,738.917
1971,update,true,264821281288,264821282190,264821282319,264821294127,37.583,5.375,492.000,497.375,534.958
1972,update,true,264821471079,264821471913,264821472038,264821481591,34.750,5.208,398.042,403.250,438.000
1973,update,true,264821656720,264821657628,264821657766,264821666538,37.833,5.750,365.500,371.250,409.083
1974,update,true,264821847000,264821847944,264821848063,264821857345,39.333,4.958,386.750,391.708,431.042
1975,update,true,264822035565,264822036477,264822036596,264822045085,38.000,4.958,353.708,358.667,396.667
1976,update,true,264822223676,264822224490,264822224604,264822232563,33.917,4.750,331.625,336.375,370.292
1977,update,true,264822415015,264822415740,264822415858,264822423244,30.208,4.917,307.750,312.667,342.875
1978,update,true,264822617128,264822617995,264822618099,264822627138,36.125,4.333,376.625,380.958,417.083
1979,update,true,264822814342,264822815140,264822815257,264822823494,33.250,4.875,343.208,348.083,381.333
1980,update,true,264823063086,264823063882,264823063991,264823072306,33.167,4.542,346.458,351.000,384.167
1981,update,true,264823246739,264823247486,264823247613,264823255776,31.125,5.292,340.125,345.417,376.542
1982,update,true,264823442966,264823444166,264823444317,264823455166,50.000,6.292,452.042,458.333,508.333
1983,update,true,264823559236,264823560073,264823560195,264823568801,34.875,5.083,358.583,363.667,398.542
1984,update,true,264823748470,264823749440,264823749579,264823757408,40.417,5.792,326.208,332.000,372.417
1985,update,true,264823944060,264823945036,264823945181,264823955157,40.667,6.042,415.667,421.708,462.375
1986,update,true,264824133893,264824135241,264824135380,264824145276,56.167,5.792,412.333,418.125,474.292
1987,update,true,264824330132,264824331413,264824331573,264824342005,53.375,6.667,434.667,441.333,494.708
1988,update,true,264824517220,264824518308,264824518438,264824530793,45.333,5.417,514.792,520.208,565.542
1989,update,true,264824710129,264824710872,264824710994,264824719121,30.958,5.083,338.625,343.708,374.667
1990,update,true,264824901986,264824902733,264824902841,264824911605,31.125,4.500,365.167,369.667,400.792
1991,update,true,264825091036,264825091885,264825092037,264825100401,35.375,6.333,348.500,354.833,390.208
1992,update,true,264825284163,264825284684,264825284765,264825294172,21.708,3.375,391.958,395.333,417.042
1993,update,true,264825475508,264825476161,264825476253,264825484017,27.208,3.833,323.500,327.333,354.542
1994,update,true,264825653395,264825653973,264825654057,264825660127,24.083,3.500,252.917,256.417,280.500
1995,update,true,264825853650,264825854212,264825854287,264825860096,23.417,3.125,242.042,245.167,268.583
1996,update,true,264826045132,264826045756,264826045838,264826052704,26.000,3.417,286.083,289.500,315.500
1997,update,true,264826264738,264826265240,264826265314,264826271001,20.917,3.083,236.958,240.042,260.958
1998,update,true,264826453808,264826454422,264826454516,264826460747,25.583,3.917,259.625,263.542,289.125
1999,update,true,264826647336,264826647862,264826647938,264826654413,21.917,3.167,269.792,272.958,294.875
2000,update,true,264826849310,264826849861,264826849942,264826855803,22.958,3.375,244.208,247.583,270.542
2001,update,true,264827062193,264827062719,264827062856,264827068450,21.917,5.708,233.083,238.792,260.708
2002,update,true,264827238322,264827238842,264827238919,264827244459,21.667,3.208,230.833,234.042,255.708
2003,update,true,264827360869,264827361314,264827361387,264827366628,18.542,3.042,218.375,221.417,239.958
2004,update,true,264827553527,264827554051,264827554154,264827560312,21.833,4.292,256.583,260.875,282.708
2005,update,true,264827744451,264827745002,264827745095,264827750673,22.958,3.875,232.417,236.292,259.250
2006,update,true,264827937668,264827938252,264827938333,264827944043,24.333,3.375,237.917,241.292,265.625
2007,update,true,264828130676,264828131772,264828131905,264828141508,45.667,5.542,400.125,405.667,451.333
2008,update,true,264828320712,264828321892,264828322039,264828333081,49.167,6.125,460.083,466.208,515.375
2009,update,true,264828512516,264828514065,264828514277,264828527515,64.542,8.833,551.583,560.417,624.958
